Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
BLKFDS,BLK CSH FND TREASURY SL AGENCY,Money Market,0.13,1,"9,567,707.00","9,567,707.03","9,567,707.03",Cash and/or Derivatives,-,US0669224778,-
USD,USD CASH,Cash,0.11,100,"7,979,805.00","7,979,804.85","7,979,804.85",Cash and/or Derivatives,-,-,-
MSFUT,CASH COLLATERAL MSFUT USD,Cash Collateral and Margins,0.01,100,"825,459.00","825,459.03","825,459.03",Cash and/or Derivatives,-,-,-
RTAH7,RUSSELL 2000 EMINI ICE MAR 17,Futures,0,"1,356.90",35,0,"2,374,575.00",Cash and/or Derivatives,-,-,Ice Futures U.S.
ESH7,S&P500 EMINI MAR 17,Futures,0,"2,236.20",132,0,"14,758,920.00",Cash and/or Derivatives,-,-,Index And Options Market
AMZN,AMAZON COM INC,Equity,1.24,749.87,"117,858.00","88,378,178.46","88,378,178.46",Consumer Discretionary,2000019,US0231351067,NASDAQ
DIS,WALT DISNEY,Equity,0.72,104.22,"491,658.00","51,240,596.76","51,240,596.76",Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.71,134.08,"377,047.00","50,554,461.76","50,554,461.76",Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.71,69.05,"730,183.00","50,419,136.15","50,419,136.15",Consumer Discretionary,2044545,US20030N1019,NASDAQ
MCD,MCDONALDS CORP,Equity,0.43,121.72,"251,882.00","30,659,077.04","30,659,077.04",Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
SBUX,STARBUCKS CORP,Equity,0.34,55.52,"432,151.00","23,993,023.52","23,993,023.52",Consumer Discretionary,2842255,US8552441094,NASDAQ
TWX,TIME WARNER INC,Equity,0.32,96.53,"238,228.00","22,996,148.84","22,996,148.84",Consumer Discretionary,B63QTN2,US8873173038,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.31,"1,466.06","14,987.00","21,971,841.22","21,971,841.22",Consumer Discretionary,2779063,US7415034039,NASDAQ
NKE,NIKE INC CLASS B,Equity,0.29,50.83,"401,275.00","20,396,808.25","20,396,808.25",Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
LOW,LOWES COMPANIES INC,Equity,0.27,71.12,"270,883.00","19,265,198.96","19,265,198.96",Consumer Discretionary,2536763,US5486611073,New York Stock Exchange Inc.
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Equity,0.25,287.92,"60,660.00","17,465,227.20","17,465,227.20",Consumer Discretionary,BZ6VT82,US16119P1084,NASDAQ
NFLX,NETFLIX INC,Equity,0.21,123.8,"123,380.00","15,274,444.00","15,274,444.00",Consumer Discretionary,2857817,US64110L1061,NASDAQ
TJX,TJX INC,Equity,0.21,75.13,"200,081.00","15,032,085.53","15,032,085.53",Consumer Discretionary,2989301,US8725401090,New York Stock Exchange Inc.
GM,GENERAL MOTORS,Equity,0.21,34.84,"424,493.00","14,789,336.12","14,789,336.12",Consumer Discretionary,B665KZ5,US37045V1008,New York Stock Exchange Inc.
F,F MOTOR,Equity,0.2,12.13,"1,175,360.00","14,257,116.80","14,257,116.80",Consumer Discretionary,2615468,US3453708600,New York Stock Exchange Inc.
TGT,TARGET CORP,Equity,0.18,72.23,"179,140.00","12,939,282.20","12,939,282.20",Consumer Discretionary,2259101,US87612E1064,New York Stock Exchange Inc.
FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Equity,0.13,28.04,"330,249.00","9,260,181.96","9,260,181.96",Consumer Discretionary,BBM4S68,US90130A1016,NASDAQ
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Equity,0.11,82.68,"97,625.00","8,071,635.00","8,071,635.00",Consumer Discretionary,2210614,US5719032022,NASDAQ
TSLA,TESLA MOTORS INC,Equity,0.11,213.69,"37,459.00","8,004,613.71","8,004,613.71",Consumer Discretionary,B616C79,US88160R1014,NASDAQ
ORLY,OREILLY AUTOMOTIVE INC,Equity,0.11,278.41,"28,711.00","7,993,429.51","7,993,429.51",Consumer Discretionary,B65LWX6,US67103H1077,NASDAQ
ROST,ROSS STORES INC,Equity,0.11,65.6,"119,527.00","7,840,971.20","7,840,971.20",Consumer Discretionary,2746711,US7782961038,NASDAQ
CBS,CBS CORP- CLASS B,Equity,0.1,63.62,"115,856.00","7,370,758.72","7,370,758.72",Consumer Discretionary,B0SRLH6,US1248572026,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.1,789.79,"8,911.00","7,037,818.69","7,037,818.69",Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
YUM,YUM BRANDS INC,Equity,0.09,63.33,"105,172.00","6,660,542.76","6,660,542.76",Consumer Discretionary,2098876,US9884981013,New York Stock Exchange Inc.
CCL,CARNIVAL CORP,Equity,0.09,52.06,"123,937.00","6,452,160.22","6,452,160.22",Consumer Discretionary,2523044,PA1436583006,New York Stock Exchange Inc.
DG,DOLLAR GENERAL CORP,Equity,0.09,74.07,"85,840.00","6,358,168.80","6,358,168.80",Consumer Discretionary,B5B1S13,US2566771059,New York Stock Exchange Inc.
NWL,NEWELL BRANDS INC,Equity,0.09,44.65,"141,649.00","6,324,627.85","6,324,627.85",Consumer Discretionary,2635701,US6512291062,New York Stock Exchange Inc.
OMC,OMNICOM GROUP INC,Equity,0.09,85.11,"71,859.00","6,115,919.49","6,115,919.49",Consumer Discretionary,2279303,US6819191064,New York Stock Exchange Inc.
LVS,LAS VEGAS SANDS CORP,Equity,0.08,53.41,"110,454.00","5,899,348.14","5,899,348.14",Consumer Discretionary,B02T2J7,US5178341070,New York Stock Exchange Inc.
DLPH,DELPHI AUTOMOTIVE PLC,Equity,0.08,67.35,"83,121.00","5,598,199.35","5,598,199.35",Consumer Discretionary,B783TY6,JE00B783TY65,New York Stock Exchange Inc.
VFC,VF CORP,Equity,0.08,53.35,"103,554.00","5,524,605.90","5,524,605.90",Consumer Discretionary,2928683,US9182041080,New York Stock Exchange Inc.
DLTR,DOLLAR TREE INC,Equity,0.07,77.18,"68,517.00","5,288,142.06","5,288,142.06",Consumer Discretionary,2272476,US2567461080,NASDAQ
LB,L BRANDS INC,Equity,0.07,65.84,"73,431.00","4,834,697.04","4,834,697.04",Consumer Discretionary,B9M2WX3,US5017971046,New York Stock Exchange Inc.
ULTA,ULTA SALON COSMETICS & FRAGRANCE I,Equity,0.06,254.94,"17,852.00","4,551,188.88","4,551,188.88",Consumer Discretionary,B28TS42,US90384S3031,NASDAQ
HLT,HILTON WORLDWIDE HOLDINGS INC,Equity,0.06,27.2,"159,874.00","4,348,572.80","4,348,572.80",Consumer Discretionary,BH3XFX2,US43300A1043,New York Stock Exchange Inc.
RCL,ROYAL CARIBBEAN CRUISES LTD,Equity,0.06,82.04,"51,338.00","4,211,769.52","4,211,769.52",Consumer Discretionary,2754907,LR0008862868,New York Stock Exchange Inc.
GPC,GENUINE PARTS,Equity,0.06,95.54,"43,926.00","4,196,690.04","4,196,690.04",Consumer Discretionary,2367480,US3724601055,New York Stock Exchange Inc.
MGM,MGM RESORTS INTERNATIONAL,Equity,0.06,28.83,"144,653.00","4,170,345.99","4,170,345.99",Consumer Discretionary,2547419,US5529531015,New York Stock Exchange Inc.
EXPE,EXPEDIA INC,Equity,0.06,113.28,"36,054.00","4,084,197.12","4,084,197.12",Consumer Discretionary,B748CK2,US30212P3038,NASDAQ
WHR,WHIRLPOOL CORP,Equity,0.06,181.77,"22,343.00","4,061,287.11","4,061,287.11",Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
FOX,TWENTY-FIRST CENTURY FOX INC CLASS,Equity,0.06,27.25,"147,289.00","4,013,625.25","4,013,625.25",Consumer Discretionary,BBM4S80,US90130A2006,NASDAQ
DISH,DISH NETWORK CORP CLASS A,Equity,0.05,57.93,"66,349.00","3,843,597.57","3,843,597.57",Consumer Discretionary,2303581,US25470M1099,NASDAQ
KMX,CARMAX INC,Equity,0.05,64.39,"58,762.00","3,783,685.18","3,783,685.18",Consumer Discretionary,2983563,US1431301027,New York Stock Exchange Inc.
MHK,MOHAWK INDUSTRIES INC,Equity,0.05,199.68,"18,595.00","3,713,049.60","3,713,049.60",Consumer Discretionary,2598699,US6081901042,New York Stock Exchange Inc.
VIAB,VIACOM INC CLASS B,Equity,0.05,35.1,"103,545.00","3,634,429.50","3,634,429.50",Consumer Discretionary,B0SRLF4,US92553P2011,NASDAQ
AAP,ADVANCE AUTO PARTS INC,Equity,0.05,169.12,"21,273.00","3,597,689.76","3,597,689.76",Consumer Discretionary,2822019,US00751Y1064,New York Stock Exchange Inc.
BBY,BEST BUY INC,Equity,0.05,42.67,"84,221.00","3,593,710.07","3,593,710.07",Consumer Discretionary,2094670,US0865161014,New York Stock Exchange Inc.
M,MACYS INC,Equity,0.05,35.81,"93,495.00","3,348,055.95","3,348,055.95",Consumer Discretionary,2345022,US55616P1049,New York Stock Exchange Inc.
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.05,377.32,"8,614.00","3,250,234.48","3,250,234.48",Consumer Discretionary,B0X7DZ3,US1696561059,New York Stock Exchange Inc.
HOG,HARLEY DAVIDSON INC,Equity,0.05,58.34,"55,033.00","3,210,625.22","3,210,625.22",Consumer Discretionary,2411053,US4128221086,New York Stock Exchange Inc.
TSCO,TRACTOR SUPPLY,Equity,0.04,75.81,"40,798.00","3,092,896.38","3,092,896.38",Consumer Discretionary,2900335,US8923561067,NASDAQ
LEA,LEAR CORP,Equity,0.04,132.37,"22,296.00","2,951,321.52","2,951,321.52",Consumer Discretionary,B570P91,US5218652049,New York Stock Exchange Inc.
COH,COACH INC,Equity,0.04,35.02,"83,736.00","2,932,434.72","2,932,434.72",Consumer Discretionary,2646015,US1897541041,New York Stock Exchange Inc.
FL,FOOT LOCKER INC,Equity,0.04,70.89,"41,328.00","2,929,741.92","2,929,741.92",Consumer Discretionary,2980906,US3448491049,New York Stock Exchange Inc.
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Equity,0.04,23.41,"122,042.00","2,857,003.22","2,857,003.22",Consumer Discretionary,2466321,US4606901001,New York Stock Exchange Inc.
MAT,MATTEL INC,Equity,0.04,27.55,"102,436.00","2,822,111.80","2,822,111.80",Consumer Discretionary,2572303,US5770811025,NASDAQ
LKQ,LKQ CORP,Equity,0.04,30.65,"91,935.00","2,817,807.75","2,817,807.75",Consumer Discretionary,2971029,US5018892084,NASDAQ
DHI,D R HORTON INC,Equity,0.04,27.33,"101,227.00","2,766,533.91","2,766,533.91",Consumer Discretionary,2250687,US23331A1097,New York Stock Exchange Inc.
YUMC,YUM CHINA HOLDINGS INC,Equity,0.04,26.12,"105,172.00","2,747,092.64","2,747,092.64",Consumer Discretionary,BYW4289,US98850P1093,New York Stock Exchange Inc.
KSS,KOHLS CORP,Equity,0.04,49.38,"55,317.00","2,731,553.46","2,731,553.46",Consumer Discretionary,2496113,US5002551043,New York Stock Exchange Inc.
QVCA,LIBERTY INTERACTIVE QVC GROUP CORP,Equity,0.04,19.98,"133,489.00","2,667,110.22","2,667,110.22",Consumer Discretionary,B144703,US53071M1045,NASDAQ
HAS,HASBRO INC,Equity,0.04,77.79,"34,083.00","2,651,316.57","2,651,316.57",Consumer Discretionary,2414580,US4180561072,NASDAQ
TIF,TIFFANY,Equity,0.04,77.43,"33,520.00","2,595,453.60","2,595,453.60",Consumer Discretionary,2892090,US8865471085,New York Stock Exchange Inc.
ARMK,ARAMARK,Equity,0.04,35.72,"72,605.00","2,593,450.60","2,593,450.60",Consumer Discretionary,BH3XG17,US03852U1060,New York Stock Exchange Inc.
BWA,BORGWARNER INC,Equity,0.04,39.44,"65,243.00","2,573,183.92","2,573,183.92",Consumer Discretionary,2111955,US0997241064,New York Stock Exchange Inc.
DRI,DARDEN RESTAURANTS INC,Equity,0.04,72.72,"35,046.00","2,548,545.12","2,548,545.12",Consumer Discretionary,2289874,US2371941053,New York Stock Exchange Inc.
