iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Apr 30, 2008"
Total Net Assets,"2,846,067,667.21"
Shares Outstanding,"35,550,000.00"
Stock,"99.81"
Bond,"0.00"
Cash,"0.06"
Other,"0.12"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"SEB","SEABOARD CORP","Equity","0.00","1,680.00","69.00","115,920.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","134.00","214.00","28,676.00","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","44.76","255.00","11,413.80","-","Financial Services","2926751","US9204371002","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","433.05","268.00","116,057.40","-","Other","2949101","US9508171066","Nyse Mkt Llc"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","6.33","283.00","1,791.39","-","Materials & Processing","2201908","US20563P1012","Nyse Mkt Llc"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","81.35","305.00","24,811.75","-","Autos & Transportation","2343479","US70337B1026","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","52.15","386.00","20,129.90","-","Materials & Processing","2031804","US0321591051","New York Stock Exchange Inc."
"ALX","ALEXANDERS REIT INC","Equity","0.00","356.30","393.00","140,025.90","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"KRO","KRONOS WORLDWIDE INC","Equity","0.00","29.26","433.00","12,669.58","-","Materials & Processing","2166397","US50105F1057","New York Stock Exchange Inc."
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","49.30","448.00","22,086.40","-","Producer Durables","2798466","US7404441047","NASDAQ"
"PLX","PROTALIX BIOTHERAPEUTICS INC","Equity","0.00","2.74","449.00","1,230.26","-","Health Care","B1LJRM3","US74365A1016","Nyse Mkt Llc"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","253.62","450.00","114,129.00","-","Financial Services","2627764","US6385221022","NASDAQ"
"CSWC","CAPITAL SOUTHWEST CORP","Equity","0.00","118.94","555.00","66,011.70","-","Financial Services","2174583","US1405011073","NASDAQ"
"VLGEA","VILLAGE SUPER MARKET INC CLASS A","Equity","0.00","47.09","559.00","26,323.31","-","Consumer Staples","2929211","US9271074091","NASDAQ"
"GUID","GUIDANCE SOFTWARE INC","Equity","0.00","10.18","601.00","6,118.18","-","Technology","B1L6HX5","US4016921086","NASDAQ"
"TBV","TIENS BIOTECH GROUP (USA) INC.","Equity","0.00","1.94","641.00","1,243.54","-","Consumer Staples","2975968","US88650T1043","Nyse Mkt Llc"
