iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Apr 30, 2010"
Total Net Assets,"3,152,815,374.02"
Shares Outstanding,"44,800,000.00"
Stock,"99.79"
Bond,"0.00"
Cash,"0.13"
Other,"0.08"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TETAB","TETON ADVISORS INC CLASS B","Equity","0.00","12.30","32.00","393.60","-","Financial Services","B64SQL4","US88165Y1010","Non-Nms Quotation Service (Nnqs)"
"-","516990264","-","0.00","0.00","34.00","0.00","-","Technology","-","-","-"
"-","GREENHUNTER ENERGY INC-WARRANT","Equity","0.00","0.00","36.00","0.00","-","Energy","99B2NB1","-","-"
"GRH","GREENHUNTER ENERGY INC WTS","Equity","0.00","0.00","51.00","0.01","-","Energy","-","-","-"
"SEB","SEABOARD CORP","Equity","0.00","1,460.01","72.00","105,120.72","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"PNRG","PRIMEENERGY CORP","Equity","0.00","22.48","182.00","4,091.36","-","Energy","2480365","US74158E1047","NASDAQ"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","101.50","214.00","21,721.00","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","21.71","255.00","5,536.05","-","Financial Services","2926751","US9204371002","NASDAQ"
"ISRL","ISRAMCO INC","Equity","0.00","61.97","260.00","16,112.20","-","Energy","2247571","US4651414066","NASDAQ"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","83.94","305.00","25,601.70","-","Producer Durables","2343479","US70337B1026","NASDAQ"
"BH","BIGLARI HOLDINGS INC","Equity","0.00","391.25","325.00","127,156.48","-","Consumer Discretionary","2843430","US08986R1014","New York Stock Exchange Inc."
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","25.89","338.00","8,750.82","-","Health Care","2114073","US6373721033","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","379.05","340.00","128,877.00","-","Financial Services","2949101","US9508171066","Nyse Mkt Llc"
"UCAP","UNITED CAPITAL CORP","Equity","0.00","24.83","352.00","8,740.16","-","Financial Services","2584483","US9099121074","Non-Nms Quotation Service (Nnqs)"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","40.75","352.00","14,344.00","-","Materials & Processing","2724115","US9119221029","NASDAQ"
"ATRI","ATRION CORP","Equity","0.00","141.78","353.00","50,048.34","-","Health Care","2012735","US0499041053","NASDAQ"
"TCI","TRANSCONTINENTAL REALTY INVESTORS","Equity","0.00","10.31","388.00","4,000.28","-","Financial Services","2901480","US8936172092","New York Stock Exchange Inc."
"HBOS","HERITAGE FINL GROUP COM","Equity","0.00","12.53","437.00","5,475.61","-","Financial Services","B0CL668","US42725U1097","NASDAQ"
"CFNB","CALIFORNIA FIRST NATIONAL BANCORP","Equity","0.00","13.08","459.00","6,003.72","-","Financial Services","2031439","US1302221023","NASDAQ"
"NWFL","NORWOOD FINANCIAL CORP","Equity","0.00","27.74","459.00","12,732.66","-","Financial Services","2549233","US6695491075","NASDAQ"
"OPOF","OLD POINT FINANCIAL CORP","Equity","0.00","14.51","461.00","6,689.11","-","Financial Services","2647773","US6801941070","NASDAQ"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","191.14","471.00","90,026.94","-","Financial Services","2627764","US6385221022","NASDAQ"
"ALX","ALEXANDERS REIT INC","Equity","0.01","317.82","516.00","163,995.12","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Equity","0.00","78.04","564.00","44,014.56","-","Financial Services","2801137","US25264R2076","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","14.50","571.00","8,279.50","-","Consumer Discretionary","2031804","US0321591051","New York Stock Exchange Inc."
