iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Nov 28, 2008"
Total Net Assets,"2,773,469,433.80"
Shares Outstanding,"53,950,000.00"
Stock,"99.69"
Bond,"0.00"
Cash,"0.05"
Other,"0.27"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"-","516990264","-","0.00","0.00","34.00","0.00","-","Technology","-","-","-"
"GRH","GREENHUNTER ENERGY INC WTS","Equity","0.00","0.00","87.00","0.01","-","Other Energy","-","-","-"
"SEB","SEABOARD CORP","Equity","0.00","901.00","95.00","85,595.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"PNRG","PRIMEENERGY CORP","Equity","0.00","54.20","182.00","9,864.40","-","Other Energy","2480365","US74158E1047","NASDAQ"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","136.77","214.00","29,268.78","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"ARTL","ARISTOTLE CORP COM NEW","Equity","0.00","3.69","238.00","878.22","-","Consumer Discretionary","2328108","US0404482012","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","32.10","255.00","8,185.50","-","Financial Services","2926751","US9204371002","NASDAQ"
"ATRI","ATRION CORP","Equity","0.00","95.99","297.00","28,509.03","-","Health Care","2012735","US0499041053","NASDAQ"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","69.20","305.00","21,106.00","-","Autos & Transportation","2343479","US70337B1026","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","297.00","337.00","100,089.00","-","Other","2949101","US9508171066","Nyse Mkt Llc"
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","26.78","338.00","9,051.64","-","Health Care","2114073","US6373721033","NASDAQ"
"UCAP","UNITED CAPITAL CORP","Equity","0.00","20.00","352.00","7,040.00","-","Other","2584483","US9099121074","Non-Nms Quotation Service (Nnqs)"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","26.83","352.00","9,444.16","-","Materials & Processing","2724115","US9119221029","NASDAQ"
"ALX","ALEXANDERS REIT INC","Equity","0.01","212.80","693.00","147,470.40","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Equity","0.00","56.10","747.00","41,906.70","-","Financial Services","2801137","US25264R2076","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","28.70","754.00","21,639.80","-","Materials & Processing","2031804","US0321591051","New York Stock Exchange Inc."
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","38.78","816.00","31,644.48","-","Producer Durables","2798466","US7404441047","NASDAQ"
"PLX","PROTALIX BIOTHERAPEUTICS INC","Equity","0.00","1.20","817.00","980.40","-","Health Care","B1LJRM3","US74365A1016","Nyse Mkt Llc"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","160.99","818.00","131,689.82","-","Financial Services","2627764","US6385221022","NASDAQ"
"KTII","K-TRON INTERNATIONAL","Equity","0.00","71.95","819.00","58,927.05","-","Producer Durables","2480581","US4827301080","NASDAQ"
"CSWC","CAPITAL SOUTHWEST CORP","Equity","0.00","81.65","923.00","75,362.95","-","Financial Services","2174583","US1405011073","NASDAQ"
"VLGEA","VILLAGE SUPER MARKET INC CLASS A","Equity","0.00","48.96","927.00","45,385.92","-","Consumer Staples","2929211","US9271074091","NASDAQ"
"OFLX","OMEGA FLEX INC","Equity","0.00","25.00","956.00","23,900.00","-","Materials & Processing","B0FPH75","US6820951043","NASDAQ"
"GUID","GUIDANCE SOFTWARE INC","Equity","0.00","3.39","969.00","3,284.91","-","Technology","B1L6HX5","US4016921086","NASDAQ"
"GRIF","GRIFFIN INDUSTRIAL REALTY INC","Equity","0.00","31.62","1,000.00","31,620.00","-","Materials & Processing","2023931","US3982311009","NASDAQ"
