iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Oct 31, 2006"
Total Net Assets,"2,550,554,682.21"
Shares Outstanding,"32,050,000.00"
Stock,"99.89"
Bond,"0.00"
Cash,"0.15"
Other,"-0.04"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"P5N994","Petrocorp Inc Escrow","Equity","0.00","0.00","1,248.00","0.12","0.00","-","-","US71645N9947","Non-Nms Quotation Service (Nnqs)"
"TBV","TIENS BIOTECH GROUP (USA) INC.","Equity","0.00","3.17","587.00","1,860.79","1,861.00","-","2975968","US88650T1043","Nyse Mkt Llc"
"CSII","CARDIOVASCULAR SYSTEMS INC","Equity","0.00","5.23","826.00","4,319.98","4,320.00","-","B17HG57","US1416191062","NASDAQ"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","17.92","247.00","4,426.24","4,426.00","-","2201908","US20563P1012","Nyse Mkt Llc"
"TTES","T-3 ENERGY SERVICES","Equity","0.00","21.93","221.00","4,846.53","4,847.00","-","2828125","US87306E1073","NASDAQ"
"LOOP","LOOPNET INC.","Equity","0.00","15.34","388.00","5,951.92","5,952.00","-","B16MJS7","US5435243002","NASDAQ"
"OCPI","OPTICAL COMMUNICATION PRODS CL A","Equity","0.00","2.15","3,317.00","7,131.55","7,132.00","-","2642615","US68382T1016","NASDAQ"
"PNRG","PRIMEENERGY CORP","Equity","0.00","70.39","115.00","8,094.85","8,095.00","-","2480365","US74158E1047","NASDAQ"
"DXPE","DXP ENTERPRISES INC","Equity","0.00","30.30","268.00","8,120.40","8,120.00","-","2276627","US2333774071","NASDAQ"
"BWTRQ","BASIN WTR INC COM","Equity","0.00","8.34","1,020.00","8,506.80","8,507.00","-","B1446G2","US07011T3068","Non-Nms Quotation Service (Nnqs)"
"OHBIQ","ORLEANS HOMEBUILDERS INC.","Equity","0.00","11.56","775.00","8,959.00","8,959.00","-","2331311","US6865881048","Non-Nms Quotation Service (Nnqs)"
"OSIR","OSIRIS THERAPEUTICS INC","Equity","0.00","15.41","588.00","9,061.08","9,061.00","-","B17W931","US68827R1086","Non-Nms Quotation Service (Nnqs)"
"CRWN","CROWN MEDIA HOLDINGS INC CLASS A","Equity","0.00","3.99","2,584.00","10,310.16","10,310.00","-","2577580","US2284111042","NASDAQ"
"NEXT.2","NEXTEST SYSTEMS CORP","Equity","0.00","10.45","1,024.00","10,700.80","10,701.00","-","B11Y5C4","US6533391016","NASDAQ"
"RSO","RESOURCE CAPITAL REIT CORP","Equity","0.00","16.47","666.00","10,969.02","10,969.00","-","B0WR859","US76120W3025","New York Stock Exchange Inc."
"VALU","VALUE LINE INC","Equity","0.00","53.43","208.00","11,113.44","11,113.00","-","2926751","US9204371002","NASDAQ"
"EICU","VISICU INC COM","Equity","0.00","9.74","1,159.00","11,288.66","11,289.00","-","B1291P3","US92831L2043","NASDAQ"
"SHLO","SHILOH INDUSTRIES INC","Equity","0.00","14.84","793.00","11,768.12","11,768.00","-","2804556","US8245431023","NASDAQ"
