iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jan 30, 2009"
Total Net Assets,"2,663,580,143.82"
Shares Outstanding,"55,850,000.00"
Stock,"99.86"
Bond,"0.00"
Cash,"0.00"
Other,"0.14"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"-","516990264","-","0.00","0.00","34.00","0.00","-","Technology","-","-","-"
"-","GREENHUNTER ENERGY INC-WARRANT","Equity","0.00","0.00","87.00","0.01","-","Other Energy","99B2NB1","-","-"
"SEB","SEABOARD CORP","Equity","0.00","1,005.00","120.00","120,600.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"PNRG","PRIMEENERGY CORP","Equity","0.00","30.56","182.00","5,561.92","-","Other Energy","2480365","US74158E1047","NASDAQ"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","114.93","214.00","24,595.02","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"ARTL","ARISTOTLE CORP COM NEW","Equity","0.00","3.54","238.00","842.52","-","Consumer Discretionary","2328108","US0404482012","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","36.01","255.00","9,182.55","-","Financial Services","2926751","US9204371002","NASDAQ"
"ATRI","ATRION CORP","Equity","0.00","81.80","297.00","24,294.60","-","Health Care","2012735","US0499041053","NASDAQ"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","68.81","305.00","20,987.05","-","Autos & Transportation","2343479","US70337B1026","NASDAQ"
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","22.65","338.00","7,655.70","-","Health Care","2114073","US6373721033","NASDAQ"
"UCAP","UNITED CAPITAL CORP","Equity","0.00","19.40","352.00","6,828.80","-","Other","2584483","US9099121074","Non-Nms Quotation Service (Nnqs)"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","21.05","352.00","7,409.60","-","Materials & Processing","2724115","US9119221029","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","301.61","430.00","129,692.30","-","Other","2949101","US9508171066","Nyse Mkt Llc"
"ALX","ALEXANDERS REIT INC","Equity","0.00","192.44","598.00","115,079.12","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"WHCI","W HOLDING INC","Equity","0.00","11.20","647.00","7,246.40","-","Financial Services","2527110","PR9292518744","Non-Nms Quotation Service (Nnqs)"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","124.13","692.00","85,897.96","-","Financial Services","2627764","US6385221022","NASDAQ"
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Equity","0.00","51.41","785.00","40,356.85","-","Financial Services","2801137","US25264R2076","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","27.75","792.00","21,978.00","-","Materials & Processing","2031804","US0321591051","New York Stock Exchange Inc."
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","29.36","854.00","25,073.44","-","Producer Durables","2798466","US7404441047","NASDAQ"
"PLX","PROTALIX BIOTHERAPEUTICS INC","Equity","0.00","2.35","855.00","2,009.25","-","Health Care","B1LJRM3","US74365A1016","Nyse Mkt Llc"
"KTII","K-TRON INTERNATIONAL","Equity","0.00","71.71","857.00","61,455.47","-","Producer Durables","2480581","US4827301080","NASDAQ"
"CSWC","CAPITAL SOUTHWEST CORP","Equity","0.00","91.66","961.00","88,085.26","-","Financial Services","2174583","US1405011073","NASDAQ"
"OFLX","OMEGA FLEX INC","Equity","0.00","15.60","994.00","15,506.40","-","Materials & Processing","B0FPH75","US6820951043","NASDAQ"
"GUID","GUIDANCE SOFTWARE INC","Equity","0.00","3.42","1,007.00","3,443.94","-","Technology","B1L6HX5","US4016921086","NASDAQ"
"GRIF","GRIFFIN INDUSTRIAL REALTY INC","Equity","0.00","34.35","1,038.00","35,655.30","-","Materials & Processing","2023931","US3982311009","NASDAQ"
"BFSB","BROOKLYN FEDERAL BANCORP IN COM","Equity","0.00","12.43","1,048.00","13,026.64","-","Financial Services","B05R1G8","US1140391004","NASDAQ"
"HTC","HUNGARIAN TEL & CABLE CORP COM","Equity","0.00","7.25","1,066.00","7,728.50","-","Utilities","2449021","US4455421036","Nyse Mkt Llc"
"ALCO","ALICO INC","Equity","0.00","28.00","1,067.00","29,876.00","-","Materials & Processing","2016425","US0162301040","NASDAQ"
