iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jun 29, 2007"
Total Net Assets,"3,167,613,150.21"
Shares Outstanding,"36,400,000.00"
Stock,"99.85"
Bond,"0.00"
Cash,"0.05"
Other,"0.10"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"P5N994","Petrocorp Inc Escrow","Equity","0.00","0.00","1,248.00","0.12","0.00","Other Energy","-","US71645N9947","Non-Nms Quotation Service (Nnqs)"
"TLCP","TELECORP PCS INC - ESCROW","Equity","0.00","0.00","6,715.00","0.67","1.00","Utilities","9926776","-","NASDAQ"
"TBV","TIENS BIOTECH GROUP (USA) INC.","Equity","0.00","3.83","658.00","2,520.14","2,520.00","Consumer Staples","2975968","US88650T1043","Nyse Mkt Llc"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","18.50","283.00","5,235.50","5,236.00","Materials & Processing","2201908","US20563P1012","Nyse Mkt Llc"
"SNTA","SYNTA PHARMACEUTICALS INC","Equity","0.00","8.30","943.00","7,826.90","7,827.00","Health Care","B08FJW1","US87162T2069","NASDAQ"
"GUID","GUIDANCE SOFTWARE INC","Equity","0.00","14.10","618.00","8,713.80","8,714.00","Technology","B1L6HX5","US4016921086","NASDAQ"
"MIPIQ","MOLECULAR INSIGHT PHARM INC COM","Equity","0.00","9.44","948.00","8,949.12","8,949.00","Health Care","B1QGRL8","US60852M1045","Non-Nms Quotation Service (Nnqs)"
"HALL","HALLMARK FINANCIAL SERVICES INC","Equity","0.00","12.12","864.00","10,471.68","10,472.00","Financial Services","B19HTB2","US40624Q2030","NASDAQ"
"FOLD","AMICUS THERAPEUTICS INC","Equity","0.00","11.50","942.00","10,833.00","10,833.00","Health Care","B19FQ48","US03152W1099","NASDAQ"
"GMTA","GANDER MOUNTAIN CO","Equity","0.00","11.35","962.00","10,918.70","10,919.00","Consumer Discretionary","2373216","US36471P2074","Non-Nms Quotation Service (Nnqs)"
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.00","10.30","1,062.00","10,938.60","10,939.00","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"VRAZ","VERAZ NETWORKS INC.","Equity","0.00","6.52","1,706.00","11,123.12","11,123.00","Technology","B1VYNQ4","-","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","43.90","255.00","11,194.50","11,195.00","Financial Services","2926751","US9204371002","NASDAQ"
"SIRT","SIRTRIS PHARM.","Equity","0.00","9.87","1,139.00","11,241.93","11,242.00","Health Care","B1XN4P5","US82968A1051","NASDAQ"
"KRO","KRONOS WORLDWIDE INC","Equity","0.00","25.25","450.00","11,362.50","11,363.00","Materials & Processing","2166397","US50105F1057","New York Stock Exchange Inc."
"TSPT","TRANSCEPT PHARMACEUTICALS INC.","Equity","0.00","9.45","1,243.00","11,746.35","11,746.00","Health Care","B13JP05","US89354M1062","NASDAQ"
"SBP","SANTANDER BANCORP","Equity","0.00","14.86","826.00","12,274.36","12,274.00","Financial Services","2312747","PR8028091034","New York Stock Exchange Inc."
"LINC","LINCOLN EDUCATIONAL SERVICES CORP","Equity","0.00","14.86","883.00","13,121.38","13,121.00","Consumer Discretionary","B0BV2Y9","US5335351004","NASDAQ"
"NL","NL INDUSTRIES INC","Equity","0.00","10.02","1,344.00","13,466.88","13,467.00","Materials & Processing","2618069","US6291564077","New York Stock Exchange Inc."
"HTC","HUNGARIAN TEL & CABLE CORP COM","Equity","0.00","20.01","677.00","13,546.77","13,547.00","Utilities","2449021","US4455421036","Nyse Mkt Llc"
"GLDD","GREAT LAKES DREDGE AND DOCK CORP","Equity","0.00","9.50","1,526.00","14,497.00","14,497.00","Materials & Processing","B1LDZK9","US3906071093","NASDAQ"
"KFED","K FED BANCORP COM","Equity","0.00","15.69","924.00","14,497.56","14,498.00","Financial Services","B00H0M2","US48546S1015","NASDAQ"
"NBFAQ","NOVA BIOSOURCE FUELS INC","Equity","0.00","2.55","5,902.00","15,050.10","15,050.00","Other Energy","B03DN39","US65488W1036","Non-Nms Quotation Service (Nnqs)"
"SYUT","SYNUTRA INTERNATIONAL INC","Equity","0.00","20.31","753.00","15,293.43","15,293.00","Consumer Staples","2457530","US87164C1027","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","47.55","327.00","15,548.85","15,549.00","Materials & Processing","2031804","US0321591051","New York Stock Exchange Inc."
"SMCI","SUPER MICRO COMPUTER INC","Equity","0.00","10.01","1,738.00","17,397.38","17,397.00","Technology","B1VQR35","US86800U1043","NASDAQ"
"FIRE","SOURCEFIRE","Equity","0.00","13.99","1,246.00","17,431.54","17,432.00","Technology","B1TX675","US83616T1088","NASDAQ"
"OMPI","OBAGI MEDICAL PRODUCTS INC.","Equity","0.00","17.72","1,007.00","17,844.04","17,844.00","Health Care","B1KJG38","US67423R1086","NASDAQ"
"MANF","MANIFOLD CAPITAL CORP","Equity","0.00","11.90","1,543.00","18,361.70","18,362.00","Financial Services","B1GVHT1","US56324R1014","Non-Nms Quotation Service (Nnqs)"
"MPX","MARINE PRODUCTS CORP","Equity","0.00","8.23","2,232.00","18,369.37","18,369.00","Autos & Transportation","2737102","US5684271084","New York Stock Exchange Inc."
"PONE","PROTECTION ONE INC.","Equity","0.00","14.96","1,228.00","18,370.88","18,371.00","Consumer Discretionary","B065VY9","US7436634031","NASDAQ"
"TTGT","TECHTARGET INC","Equity","0.00","12.85","1,448.00","18,606.80","18,607.00","Technology","B1XH822","US87874R1005","NASDAQ"
