iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Oct 31, 2018"
Total Net Assets,"8,316,097,548.21"
Shares Outstanding,"52,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","3.83","218.86","1,457,975.00","319,092,408.50","319,092,408.50","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","2.93","106.81","2,285,978.00","244,165,310.18","244,165,310.18","Information Technology","2588173","US5949181045","NASDAQ"
"AMZN","AMAZON COM INC","Equity","2.35","1,598.01","122,617.00","195,943,192.17","195,943,192.17","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.44","205.28","584,289.00","119,942,845.92","119,942,845.92","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.36","139.99","809,766.00","113,359,142.34","113,359,142.34","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"JPM","JPMORGAN CHASE & CO","Equity","1.32","109.02","1,008,730.00","109,971,744.60","109,971,744.60","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","1.31","151.79","717,224.00","108,867,430.96","108,867,430.96","Communication","B7TL820","US30303M1027","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.22","79.68","1,277,816.00","101,816,378.88","101,816,378.88","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"GOOG","ALPHABET INC CLASS C","Equity","1.19","1,076.77","91,838.00","98,888,403.26","98,888,403.26","Communication","BYY88Y7","US02079K1079","NASDAQ"
"GOOGL","ALPHABET INC CLASS A","Equity","1.18","1,090.58","90,107.00","98,268,892.06","98,268,892.06","Communication","BYVY8G0","US02079K3059","NASDAQ"
"BAC","BANK OF AMERICA CORP","Equity","0.93","27.50","2,808,039.00","77,221,072.50","77,221,072.50","Financials","2295677","US0605051046","New York Stock Exchange Inc."
"PFE","PFIZER INC","Equity","0.91","43.06","1,749,943.00","75,352,545.58","75,352,545.58","Health Care","2684703","US7170811035","New York Stock Exchange Inc."
"UNH","UNITEDHEALTH GROUP INC","Equity","0.91","261.35","288,299.00","75,346,943.65","75,346,943.65","Health Care","2917766","US91324P1021","New York Stock Exchange Inc."
"V","VISA INC CLASS A","Equity","0.89","137.85","539,209.00","74,329,960.65","74,329,960.65","Information Technology","B2PZN04","US92826C8394","New York Stock Exchange Inc."
"VZ","VERIZON COMMUNICATIONS INC","Equity","0.86","57.09","1,247,681.00","71,230,108.29","71,230,108.29","Communication","2090571","US92343V1044","New York Stock Exchange Inc."
"WFC","WELLS FARGO","Equity","0.84","53.23","1,309,302.00","69,694,145.46","69,694,145.46","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"T","AT&T INC","Equity","0.81","30.68","2,192,406.00","67,263,016.08","67,263,016.08","Communication","2831811","US00206R1023","New York Stock Exchange Inc."
"PG","PROCTER & GAMBLE","Equity","0.80","88.68","751,272.00","66,622,800.96","66,622,800.96","Consumer Staples","2704407","US7427181091","New York Stock Exchange Inc."
"INTC","INTEL CORPORATION","Equity","0.78","46.88","1,392,288.00","65,270,461.44","65,270,461.44","Information Technology","2463247","US4581401001","NASDAQ"
"CSCO","CISCO SYSTEMS INC","Equity","0.78","45.75","1,419,916.00","64,961,157.00","64,961,157.00","Information Technology","2198163","US17275R1023","NASDAQ"
"CVX","CHEVRON CORP","Equity","0.77","111.65","574,513.00","64,144,376.45","64,144,376.45","Energy","2838555","US1667641005","New York Stock Exchange Inc."
"HD","HOME DEPOT INC","Equity","0.73","175.88","347,631.00","61,141,340.28","61,141,340.28","Consumer Discretionary","2434209","US4370761029","New York Stock Exchange Inc."
"MRK","MERCK & CO INC","Equity","0.71","73.61","802,849.00","59,097,714.89","59,097,714.89","Health Care","2778844","US58933Y1055","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.70","354.86","163,379.00","57,976,671.94","57,976,671.94","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"KO","COCA-COLA","Equity","0.66","47.88","1,153,710.00","55,239,634.80","55,239,634.80","Consumer Staples","2206657","US1912161007","New York Stock Exchange Inc."
"MA","MASTERCARD INC CLASS A","Equity","0.66","197.67","277,083.00","54,770,996.61","54,770,996.61","Information Technology","B121557","US57636Q1040","New York Stock Exchange Inc."
"CMCSA","COMCAST CORP CLASS A","Equity","0.63","38.14","1,377,947.00","52,554,898.58","52,554,898.58","Communication","2044545","US20030N1019","NASDAQ"
"DIS","WALT DISNEY","Equity","0.62","114.83","449,661.00","51,634,572.63","51,634,572.63","Communication","2270726","US2546871060","New York Stock Exchange Inc."
"C","CITIGROUP INC","Equity","0.60","65.46","759,304.00","49,704,039.84","49,704,039.84","Financials","2297907","US1729674242","New York Stock Exchange Inc."
"PEP","PEPSICO INC","Equity","0.58","112.38","427,260.00","48,015,478.80","48,015,478.80","Consumer Staples","2681511","US7134481081","NASDAQ"
"WMT","WALMART INC","Equity","0.52","100.28","430,297.00","43,150,183.16","43,150,183.16","Consumer Staples","2936921","US9311421039","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.50","176.90","234,224.00","41,434,225.60","41,434,225.60","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
