iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jul 31, 2007"
Total Net Assets,"2,954,881,630.23"
Shares Outstanding,"35,150,000.00"
Stock,"99.73"
Bond,"0.00"
Cash,"0.20"
Other,"0.07"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"P5N994","Petrocorp Inc Escrow","Equity","0.00","0.00","1,248.00","0.12","0.00","Other Energy","-","US71645N9947","Non-Nms Quotation Service (Nnqs)"
"TLCP","TELECORP PCS INC - ESCROW","Equity","0.00","0.00","6,715.00","0.67","1.00","Utilities","9926776","-","NASDAQ"
"TBV","TIENS BIOTECH GROUP (USA) INC.","Equity","0.00","3.90","633.00","2,468.70","2,469.00","Consumer Staples","2975968","US88650T1043","Nyse Mkt Llc"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","16.41","283.00","4,644.03","4,644.00","Materials & Processing","2201908","US20563P1012","Nyse Mkt Llc"
"GUID","GUIDANCE SOFTWARE INC","Equity","0.00","11.83","593.00","7,015.19","7,015.00","Technology","B1L6HX5","US4016921086","NASDAQ"
"SNTA","SYNTA PHARMACEUTICALS INC","Equity","0.00","7.94","918.00","7,288.92","7,289.00","Health Care","B08FJW1","US87162T2069","NASDAQ"
"MIPIQ","MOLECULAR INSIGHT PHARM INC COM","Equity","0.00","8.10","923.00","7,476.30","7,476.00","Health Care","B1QGRL8","US60852M1045","Non-Nms Quotation Service (Nnqs)"
"MANF","MANIFOLD CAPITAL CORP","Equity","0.00","5.85","1,493.00","8,734.05","8,734.00","Financial Services","B1GVHT1","US56324R1014","Non-Nms Quotation Service (Nnqs)"
"AHMIQ","AMERICAN HOME MORTGAGE INVESTMENT","Equity","0.00","1.04","8,859.00","9,213.36","9,213.00","Financial Services","2209634","US02660R1077","Non-Nms Quotation Service (Nnqs)"
"TSPT","TRANSCEPT PHARMACEUTICALS INC.","Equity","0.00","7.94","1,193.00","9,472.42","9,472.00","Health Care","B13JP05","US89354M1062","NASDAQ"
"SBP","SANTANDER BANCORP","Equity","0.00","11.85","801.00","9,491.88","9,492.00","Financial Services","2312747","PR8028091034","New York Stock Exchange Inc."
"EBS","EMERGENT BIOSOLUTIONS INC","Equity","0.00","9.29","1,037.00","9,633.73","9,634.00","Health Care","B1HJLW5","US29089Q1058","New York Stock Exchange Inc."
"GMTA","GANDER MOUNTAIN CO","Equity","0.00","10.30","937.00","9,651.10","9,651.00","Consumer Discretionary","2373216","US36471P2074","Non-Nms Quotation Service (Nnqs)"
"KRO","KRONOS WORLDWIDE INC","Equity","0.00","23.39","425.00","9,940.75","9,941.00","Materials & Processing","2166397","US50105F1057","New York Stock Exchange Inc."
"HALL","HALLMARK FINANCIAL SERVICES INC","Equity","0.00","12.12","839.00","10,168.68","10,169.00","Financial Services","B19HTB2","US40624Q2030","NASDAQ"
"TARRQ","TARRAGON","Equity","0.00","4.05","2,512.00","10,173.60","10,174.00","Financial Services","2216797","US8762871031","Non-Nms Quotation Service (Nnqs)"
"VRAZ","VERAZ NETWORKS INC.","Equity","0.00","6.16","1,656.00","10,200.96","10,201.00","Technology","B1VYNQ4","-","NASDAQ"
"FOLD","AMICUS THERAPEUTICS INC","Equity","0.00","11.28","917.00","10,343.76","10,344.00","Health Care","B19FQ48","US03152W1099","NASDAQ"
"LINC","LINCOLN EDUCATIONAL SERVICES CORP","Equity","0.00","13.02","858.00","11,171.16","11,171.00","Consumer Discretionary","B0BV2Y9","US5335351004","NASDAQ"
"KFED","K FED BANCORP COM","Equity","0.00","13.26","899.00","11,920.74","11,921.00","Financial Services","B00H0M2","US48546S1015","NASDAQ"
"GLDD","GREAT LAKES DREDGE AND DOCK CORP","Equity","0.00","8.34","1,476.00","12,309.84","12,310.00","Materials & Processing","B1LDZK9","US3906071093","NASDAQ"
"NL","NL INDUSTRIES INC","Equity","0.00","9.86","1,294.00","12,758.84","12,759.00","Materials & Processing","2618069","US6291564077","New York Stock Exchange Inc."
"HTC","HUNGARIAN TEL & CABLE CORP COM","Equity","0.00","20.01","652.00","13,046.52","13,047.00","Utilities","2449021","US4455421036","Nyse Mkt Llc"
"IDIX","IDENIX PHARMACEUTICALS INC","Equity","0.00","2.96","4,535.00","13,423.60","13,424.00","Health Care","2877536","US45166R2040","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","41.20","327.00","13,472.40","13,472.00","Materials & Processing","2031804","US0321591051","New York Stock Exchange Inc."
"SIRT","SIRTRIS PHARM.","Equity","0.00","12.46","1,089.00","13,568.94","13,569.00","Health Care","B1XN4P5","US82968A1051","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","54.48","255.00","13,892.40","13,892.00","Financial Services","2926751","US9204371002","NASDAQ"
"SALM","SALEM MEDIA GROUP INC CLASS A","Equity","0.00","8.49","1,680.00","14,263.20","14,263.00","Consumer Discretionary","2433682","US7940931048","NASDAQ"
"FIRE","SOURCEFIRE","Equity","0.00","12.15","1,196.00","14,531.40","14,531.00","Technology","B1TX675","US83616T1088","NASDAQ"
"SYUT","SYNUTRA INTERNATIONAL INC","Equity","0.00","20.20","728.00","14,705.60","14,706.00","Consumer Staples","2457530","US87164C1027","NASDAQ"
"NBFAQ","NOVA BIOSOURCE FUELS INC","Equity","0.00","2.60","5,702.00","14,825.20","14,825.00","Other Energy","B03DN39","US65488W1036","Non-Nms Quotation Service (Nnqs)"
"ISLN","ISILON SYSTEMS","Equity","0.00","9.55","1,553.00","14,831.15","14,831.00","Technology","B1L7CN3","US46432L1044","NASDAQ"
