iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jun 30, 2008"
Total Net Assets,"2,776,907,083.85"
Shares Outstanding,"37,050,000.00"
Stock,"99.71"
Bond,"0.00"
Cash,"0.20"
Other,"0.09"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"-","516990264","-","0.00","0.00","34.00","0.00","-","Technology","-","-","-"
"SEB","SEABOARD CORP","Equity","0.00","1,551.00","69.00","107,019.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"PNRG","PRIMEENERGY CORP","Equity","0.00","55.49","182.00","10,099.18","-","Other Energy","2480365","US74158E1047","NASDAQ"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","126.74","214.00","27,122.36","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"ARTL","ARISTOTLE CORP COM NEW","Equity","0.00","7.46","238.00","1,775.48","-","Consumer Discretionary","2328108","US0404482012","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","33.25","255.00","8,478.75","-","Financial Services","2926751","US9204371002","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","382.00","268.00","102,376.00","-","Other","2949101","US9508171066","Nyse Mkt Llc"
"ATRI","ATRION CORP","Equity","0.00","95.82","297.00","28,458.54","-","Health Care","2012735","US0499041053","NASDAQ"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","80.00","305.00","24,400.00","-","Autos & Transportation","2343479","US70337B1026","NASDAQ"
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","26.47","338.00","8,946.86","-","Health Care","2114073","US6373721033","NASDAQ"
"UCAP","UNITED CAPITAL CORP","Equity","0.00","19.20","352.00","6,758.40","-","Other","2584483","US9099121074","Non-Nms Quotation Service (Nnqs)"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","39.57","352.00","13,928.64","-","Materials & Processing","2724115","US9119221029","NASDAQ"
"EBIX","EBIX INC","Equity","0.00","77.72","403.00","31,321.16","-","Technology","2008400","US2787152063","NASDAQ"
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Equity","0.00","83.50","409.00","34,151.50","-","Financial Services","2801137","US25264R2076","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","47.59","416.00","19,797.44","-","Materials & Processing","2031804","US0321591051","New York Stock Exchange Inc."
"ALX","ALEXANDERS REIT INC","Equity","0.00","310.60","423.00","131,383.80","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","40.31","478.00","19,268.18","-","Producer Durables","2798466","US7404441047","NASDAQ"
"PLX","PROTALIX BIOTHERAPEUTICS INC","Equity","0.00","2.71","479.00","1,298.09","-","Health Care","B1LJRM3","US74365A1016","Nyse Mkt Llc"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","218.50","480.00","104,880.00","-","Financial Services","2627764","US6385221022","NASDAQ"
"KTII","K-TRON INTERNATIONAL","Equity","0.00","129.60","481.00","62,337.60","-","Producer Durables","2480581","US4827301080","NASDAQ"
"CSWC","CAPITAL SOUTHWEST CORP","Equity","0.00","104.23","585.00","60,974.55","-","Financial Services","2174583","US1405011073","NASDAQ"
"VLGEA","VILLAGE SUPER MARKET INC CLASS A","Equity","0.00","38.58","589.00","22,723.62","-","Consumer Staples","2929211","US9271074091","NASDAQ"
"OFLX","OMEGA FLEX INC","Equity","0.00","15.20","618.00","9,393.60","-","Materials & Processing","B0FPH75","US6820951043","NASDAQ"
"GUID","GUIDANCE SOFTWARE INC","Equity","0.00","9.55","631.00","6,026.05","-","Technology","B1L6HX5","US4016921086","NASDAQ"
"GRIF","GRIFFIN INDUSTRIAL REALTY INC","Equity","0.00","30.70","662.00","20,323.40","-","Materials & Processing","2023931","US3982311009","NASDAQ"
"BFSB","BROOKLYN FEDERAL BANCORP IN COM","Equity","0.00","12.05","672.00","8,097.60","-","Financial Services","B05R1G8","US1140391004","NASDAQ"
"HTC","HUNGARIAN TEL & CABLE CORP COM","Equity","0.00","18.24","690.00","12,585.60","-","Utilities","2449021","US4455421036","Nyse Mkt Llc"
"ALCO","ALICO INC","Equity","0.00","34.66","691.00","23,950.06","-","Materials & Processing","2016425","US0162301040","NASDAQ"
"DXPE","DXP ENTERPRISES INC","Equity","0.00","41.64","711.00","29,606.04","-","Producer Durables","2276627","US2333774071","NASDAQ"
"ENOC","ENERNOC INC","Equity","0.00","17.95","717.00","12,870.15","-","Other Energy","B1XKFG4","US2927641074","NASDAQ"
"NASB","NASB FINANCIAL INC","Equity","0.00","17.78","723.00","12,854.94","-","Financial Services","2634612","US6289681099","Non-Nms Quotation Service (Nnqs)"
"MASB","MASSBANK CORP READ MASS COM","Equity","0.00","39.58","750.00","29,685.00","-","Financial Services","2565905","US5761521021","NASDAQ"
"OYOG","OYO GEOSPACE CORP.","Equity","0.00","58.94","761.00","44,853.34","-","Producer Durables","2158457","US6710741025","NASDAQ"
"STU","STUDENT LOAN CORP","Equity","0.00","98.08","766.00","75,129.28","-","Financial Services","2855725","US8639021026","New York Stock Exchange Inc."
"VSEC","VSE CORP","Equity","0.00","27.50","794.00","21,835.00","-","Materials & Processing","2926773","US9182841000","NASDAQ"
"LAWS","LAWSON PRODUCTS INC","Equity","0.00","24.78","801.00","19,848.78","-","Consumer Discretionary","2508126","US5207761058","NASDAQ"
"AFFY","AFFYMAX INC","Equity","0.00","15.91","815.00","12,966.65","-","Health Care","B1L82G9","US00826A1097","Non-Nms Quotation Service (Nnqs)"
"SCMP","SUCAMPO PHARMACEUTICALS INC CLASS","Equity","0.00","10.73","823.00","8,830.79","-","Health Care","B1CH102","US8649091068","NASDAQ"
"NVR","NVR INC","Equity","0.02","500.08","834.00","417,066.72","-","Producer Durables","2637785","US62944T1051","New York Stock Exchange Inc."
"INTL","INTL FCSTONE INC","Equity","0.00","30.06","837.00","25,160.22","-","Financial Services","2456441","US46116V1052","NASDAQ"
"SBP","SANTANDER BANCORP","Equity","0.00","10.61","839.00","8,901.80","-","Financial Services","2312747","PR8028091034","New York Stock Exchange Inc."
"VRTU","VIRTUSA CORP","Equity","0.00","10.13","840.00","8,509.20","-","Technology","B1YWRN0","US92827P1021","NASDAQ"
"MLP","MAUI LAND AND PINEAPPLE INC","Equity","0.00","29.45","848.00","24,973.60","-","Consumer Staples","2572604","US5773451019","New York Stock Exchange Inc."
"GRHHQ","GREENHUNTER RESOURCES INC","Equity","0.00","13.66","851.00","11,624.66","-","Other Energy","B2NB5C0","US39530A1043","Non-Nms Quotation Service (Nnqs)"
"NPK","NATIONAL PRESTO INDUSTRIES INC","Equity","0.00","64.18","853.00","54,745.54","-","Consumer Discretionary","2626802","US6372151042","New York Stock Exchange Inc."
"VRAD","VIRTUAL RADIOLOGIC CORPORAT COM","Equity","0.00","13.25","857.00","11,355.25","-","Health Care","B1YWRW9","US92826B1044","NASDAQ"
"BAGL","EINSTEIN NOAH RESTAURANT GROUP INC","Equity","0.00","11.07","871.00","9,641.97","-","Consumer Discretionary","2042486","US28257U1043","NASDAQ"
