iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 29, 2008"
Total Net Assets,"2,976,075,446.32"
Shares Outstanding,"39,600,000.00"
Stock,"99.72"
Bond,"0.00"
Cash,"0.10"
Other,"0.18"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"-","516990264","-","0.00","0.00","34.00","0.00","-","Technology","-","-","-"
"SEB","SEABOARD CORP","Equity","0.00","1,297.00","69.00","89,493.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"PNRG","PRIMEENERGY CORP","Equity","0.00","76.68","182.00","13,955.76","-","Other Energy","2480365","US74158E1047","NASDAQ"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","166.75","214.00","35,684.50","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"ARTL","ARISTOTLE CORP COM NEW","Equity","0.00","7.73","238.00","1,839.74","-","Consumer Discretionary","2328108","US0404482012","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","38.21","255.00","9,743.55","-","Financial Services","2926751","US9204371002","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","371.00","268.00","99,428.00","-","Other","2949101","US9508171066","Nyse Mkt Llc"
"ATRI","ATRION CORP","Equity","0.00","115.28","297.00","34,238.16","-","Health Care","2012735","US0499041053","NASDAQ"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","79.07","305.00","24,116.35","-","Autos & Transportation","2343479","US70337B1026","NASDAQ"
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","32.00","338.00","10,816.00","-","Health Care","2114073","US6373721033","NASDAQ"
"UCAP","UNITED CAPITAL CORP","Equity","0.00","24.78","352.00","8,722.56","-","Other","2584483","US9099121074","Non-Nms Quotation Service (Nnqs)"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","38.78","352.00","13,650.56","-","Materials & Processing","2724115","US9119221029","NASDAQ"
"EBIX","EBIX INC","Equity","0.00","109.56","454.00","49,740.24","-","Technology","2008400","US2787152063","NASDAQ"
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Equity","0.00","90.94","460.00","41,832.40","-","Financial Services","2801137","US25264R2076","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","54.00","467.00","25,218.00","-","Materials & Processing","2031804","US0321591051","New York Stock Exchange Inc."
"ALX","ALEXANDERS REIT INC","Equity","0.01","384.10","474.00","182,063.40","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","54.74","529.00","28,957.46","-","Producer Durables","2798466","US7404441047","NASDAQ"
"PLX","PROTALIX BIOTHERAPEUTICS INC","Equity","0.00","2.35","530.00","1,245.50","-","Health Care","B1LJRM3","US74365A1016","Nyse Mkt Llc"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","239.44","531.00","127,142.64","-","Financial Services","2627764","US6385221022","NASDAQ"
"KTII","K-TRON INTERNATIONAL","Equity","0.00","148.79","532.00","79,156.28","-","Producer Durables","2480581","US4827301080","NASDAQ"
"CSWC","CAPITAL SOUTHWEST CORP","Equity","0.00","134.04","636.00","85,249.44","-","Financial Services","2174583","US1405011073","NASDAQ"
"VLGEA","VILLAGE SUPER MARKET INC CLASS A","Equity","0.00","44.93","640.00","28,755.20","-","Consumer Staples","2929211","US9271074091","NASDAQ"
"OFLX","OMEGA FLEX INC","Equity","0.00","21.55","669.00","14,416.95","-","Materials & Processing","B0FPH75","US6820951043","NASDAQ"
"GUID","GUIDANCE SOFTWARE INC","Equity","0.00","6.37","682.00","4,344.34","-","Technology","B1L6HX5","US4016921086","NASDAQ"
"GRIF","GRIFFIN INDUSTRIAL REALTY INC","Equity","0.00","34.48","713.00","24,584.24","-","Materials & Processing","2023931","US3982311009","NASDAQ"
"BFSB","BROOKLYN FEDERAL BANCORP IN COM","Equity","0.00","15.00","723.00","10,845.00","-","Financial Services","B05R1G8","US1140391004","NASDAQ"
"HTC","HUNGARIAN TEL & CABLE CORP COM","Equity","0.00","21.45","741.00","15,894.45","-","Utilities","2449021","US4455421036","Nyse Mkt Llc"
"ALCO","ALICO INC","Equity","0.00","43.15","742.00","32,017.30","-","Materials & Processing","2016425","US0162301040","NASDAQ"
"DXPE","DXP ENTERPRISES INC","Equity","0.00","59.05","762.00","44,996.10","-","Producer Durables","2276627","US2333774071","NASDAQ"
"NASB","NASB FINANCIAL INC","Equity","0.00","26.47","774.00","20,487.78","-","Financial Services","2634612","US6289681099","Non-Nms Quotation Service (Nnqs)"
"MASB","MASSBANK CORP READ MASS COM","Equity","0.00","39.81","801.00","31,887.81","-","Financial Services","2565905","US5761521021","NASDAQ"
