iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 31, 2010"
Total Net Assets,"2,608,375,882.86"
Shares Outstanding,"42,100,000.00"
Stock,"99.65"
Bond,"0.00"
Cash,"0.09"
Other,"0.27"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TETAB","TETON ADVISORS INC CLASS B","Equity","0.00","7.00","32.00","224.00","-","Financial Services","B64SQL4","US88165Y1010","Non-Nms Quotation Service (Nnqs)"
"-","516990264","-","0.00","0.00","34.00","0.00","-","Technology","-","-","-"
"-","GREENHUNTER ENERGY INC-WARRANT","Equity","0.00","0.00","36.00","0.00","-","Energy","99B2NB1","-","-"
"GRH","GREENHUNTER ENERGY INC WTS","Equity","0.00","0.00","51.00","0.01","-","Energy","-","-","-"
"SEB","SEABOARD CORP","Equity","0.00","1,610.00","72.00","115,920.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","87.48","214.00","18,720.72","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","13.22","255.00","3,371.10","-","Financial Services","2926751","US9204371002","NASDAQ"
"ISRL","ISRAMCO INC","Equity","0.00","50.90","260.00","13,234.00","-","Energy","2247571","US4651414066","NASDAQ"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","11.80","268.00","3,162.40","-","Materials & Processing","2201908","US20563P1012","Nyse Mkt Llc"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","74.71","305.00","22,786.55","-","Producer Durables","2343479","US70337B1026","NASDAQ"
"BH","BIGLARI HOLDINGS INC","Equity","0.00","290.40","325.00","94,380.00","-","Consumer Discretionary","2843430","US08986R1014","New York Stock Exchange Inc."
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","25.15","338.00","8,500.70","-","Health Care","2114073","US6373721033","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","362.54","340.00","123,263.60","-","Financial Services","2949101","US9508171066","Nyse Mkt Llc"
"UCAP","UNITED CAPITAL CORP","Equity","0.00","21.40","352.00","7,532.80","-","Financial Services","2584483","US9099121074","Non-Nms Quotation Service (Nnqs)"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","38.26","352.00","13,467.52","-","Materials & Processing","2724115","US9119221029","NASDAQ"
"ATRI","ATRION CORP","Equity","0.00","139.24","353.00","49,151.72","-","Health Care","2012735","US0499041053","NASDAQ"
"BRID","BRIDGFORD FOODS CORP","Equity","0.00","11.76","415.00","4,880.40","-","Consumer Staples","2123013","US1087631032","NASDAQ"
