iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Apr 29, 2011"
Total Net Assets,"3,463,868,528.46"
Shares Outstanding,"42,400,000.00"
Stock,"99.89"
Bond,"0.00"
Cash,"0.14"
Other,"-0.02"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TETAB","TETON ADVISORS INC CLASS B","Equity","0.00","15.25","32.00","488.00","-","Financial Services","B64SQL4","US88165Y1010","Non-Nms Quotation Service (Nnqs)"
"-","GREENHUNTER ENERGY INC-WARRANT","Equity","0.00","0.00","36.00","0.00","-","Energy","99B2NB1","-","-"
"GRH","GREENHUNTER ENERGY INC WTS","Equity","0.00","0.00","51.00","0.01","-","Energy","-","-","-"
"SEB","SEABOARD CORP","Equity","0.00","2,387.00","72.00","171,864.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","82.79","214.00","17,717.06","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","13.99","255.00","3,567.45","-","Financial Services","2926751","US9204371002","NASDAQ"
"ISRL","ISRAMCO INC","Equity","0.00","66.80","260.00","17,368.00","-","Energy","2247571","US4651414066","NASDAQ"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","14.05","268.00","3,765.40","-","Materials & Processing","2201908","US20563P1012","Nyse Mkt Llc"
"GVFG","GEROVA FINANCIAL GROUP LTD","Equity","0.00","5.25","301.00","1,580.25","-","Financial Services","B3XMJ40","BMG384902000","Non-Nms Quotation Service (Nnqs)"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","392.00","301.00","117,992.00","-","Financial Services","2949101","US9508171066","Nyse Mkt Llc"
"BH","BIGLARI HOLDINGS INC","Equity","0.00","437.24","325.00","142,103.00","-","Consumer Discretionary","2843430","US08986R1014","New York Stock Exchange Inc."
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","35.61","338.00","12,036.18","-","Health Care","2114073","US6373721033","NASDAQ"
"HBOS","HERITAGE FINANCIAL GROUP INC","Equity","0.00","12.08","347.00","4,191.76","-","Financial Services","B40Z916","US42726X1028","NASDAQ"
"UCAP","UNITED CAPITAL CORP","Equity","0.00","27.25","352.00","9,592.00","-","Financial Services","2584483","US9099121074","Non-Nms Quotation Service (Nnqs)"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","41.36","352.00","14,558.72","-","Materials & Processing","2724115","US9119221029","NASDAQ"
"ATRI","ATRION CORP","Equity","0.00","173.15","353.00","61,121.95","-","Health Care","2012735","US0499041053","NASDAQ"
"BRID","BRIDGFORD FOODS CORP","Equity","0.00","10.24","415.00","4,249.60","-","Consumer Staples","2123013","US1087631032","NASDAQ"
"CFNB","CALIFORNIA FIRST NATIONAL BANCORP","Equity","0.00","15.19","415.00","6,303.85","-","Financial Services","2031439","US1302221023","NASDAQ"
"ALX","ALEXANDERS REIT INC","Equity","0.01","439.29","468.00","205,587.72","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Equity","0.00","82.00","516.00","42,312.00","-","Financial Services","2801137","US25264R2076","NASDAQ"
"WINA","WINMARK CORP","Equity","0.00","41.71","522.00","21,772.62","-","Consumer Discretionary","2391092","US9742501029","NASDAQ"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","161.07","537.00","86,494.59","-","Financial Services","2627764","US6385221022","NASDAQ"
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","71.85","585.00","42,032.25","-","Producer Durables","2798466","US7404441047","NASDAQ"
"PBIB","PORTER BANCORP INC","Equity","0.00","7.93","636.00","5,043.48","-","Financial Services","B17V057","US7362331073","NASDAQ"
"DVOXQ","DYNAVOX INC CLASS A","Equity","0.00","5.85","643.00","3,761.55","-","Technology","B5VHFH6","US26817F1049","Non-Nms Quotation Service (Nnqs)"
"CNBKA","CENTURY BANCORP INC CLASS A","Equity","0.00","27.58","666.00","18,368.28","-","Financial Services","2185563","US1564321065","NASDAQ"
"KFFG","KAISER FEDERAL FINANCIAL GROUP","Equity","0.00","12.56","678.00","8,515.68","-","Financial Services","B3S19X1","US4830561076","NASDAQ"
"GRNB","GREEN BANKSHARES INC.","Equity","0.00","2.03","690.00","1,400.70","-","Financial Services","2964438","US3943612081","NASDAQ"
"CSWC","CAPITAL SOUTHWEST CORP","Equity","0.00","96.24","692.00","66,598.08","-","Financial Services","2174583","US1405011073","NASDAQ"
"TAYC","TAYLOR CAPITAL GROUP INC","Equity","0.00","9.94","693.00","6,888.42","-","Financial Services","2958561","US8768511060","NASDAQ"
"OFLX","OMEGA FLEX INC","Equity","0.00","14.11","725.00","10,229.75","-","Materials & Processing","B0FPH75","US6820951043","NASDAQ"
"PWOD","PENNS WOODS BANCORP INC","Equity","0.00","37.79","750.00","28,342.50","-","Financial Services","2552866","US7084301032","NASDAQ"
"GRIF","GRIFFIN INDUSTRIAL REALTY INC","Equity","0.00","26.78","769.00","20,593.82","-","Financial Services","2023931","US3982311009","NASDAQ"
"ALCO","ALICO INC","Equity","0.00","25.79","798.00","20,580.42","-","Consumer Staples","2016425","US0162301040","NASDAQ"
"PATH","NUPATHE INC","Equity","0.00","8.60","799.00","6,871.40","-","Health Care","B4ZVDV7","US67059M1009","NASDAQ"
"ALNC","ALLIANCE FINANCIAL CORP.","Equity","0.00","32.24","809.00","26,082.16","-","Financial Services","2619578","US0192051037","NASDAQ"
"NASB","NASB FINANCIAL INC","Equity","0.00","15.43","830.00","12,806.90","-","Financial Services","2634612","US6289681099","Non-Nms Quotation Service (Nnqs)"
"COKE","COCA COLA BOTTLING","Equity","0.00","70.45","845.00","59,530.25","-","Consumer Staples","2206721","US1910981026","NASDAQ"
"HNRG","HALLADOR ENERGY","Equity","0.00","11.22","850.00","9,537.00","-","Energy","2404978","US40609P1057","NASDAQ"
"PLUS","EPLUS","Equity","0.00","27.65","858.00","23,723.70","-","Technology","2597748","US2942681071","NASDAQ"
"OYOG","OYO GEOSPACE CORP.","Equity","0.00","93.28","868.00","80,967.04","-","Energy","2158457","US6710741025","NASDAQ"
"STU","STUDENT LOAN ESCROW","Equity","0.00","2.50","889.00","2,222.50","-","Financial Services","-","-","New York Stock Exchange Inc."
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","25.21","896.00","22,588.16","-","Producer Durables","2343479","US70337B1026","NASDAQ"
"VSEC","VSE CORP","Equity","0.00","28.19","901.00","25,399.19","-","Producer Durables","2926773","US9182841000","NASDAQ"
"LAWS","LAWSON PRODUCTS INC","Equity","0.00","22.03","908.00","20,003.24","-","Materials & Processing","2508126","US5207761058","NASDAQ"
"SCMP","SUCAMPO PHARMACEUTICALS INC CLASS","Equity","0.00","4.48","930.00","4,166.40","-","Health Care","B1CH102","US8649091068","NASDAQ"
"VIAS","VIASYSTEMS GROUP INC.","Equity","0.00","26.11","964.00","25,170.04","-","Technology","B62FJ41","US92553H8034","NASDAQ"
"BAGL","EINSTEIN NOAH RESTAURANT GROUP INC","Equity","0.00","16.16","978.00","15,804.48","-","Consumer Discretionary","2042486","US28257U1043","NASDAQ"
"JOUT","JOHNSON OUTDOORS INC CLASS A","Equity","0.00","16.59","979.00","16,241.61","-","Consumer Discretionary","2476847","US4791671088","NASDAQ"
"BBGI","BEASLEY BROADCAST GROUP INC CLASS","Equity","0.00","6.74","984.00","6,632.16","-","Consumer Discretionary","2544960","US0740141017","NASDAQ"
"BSTC","BIOSPECIFICS TECHNOLOGIES CORP","Equity","0.00","24.25","988.00","23,959.00","-","Health Care","2098832","US0909311062","NASDAQ"
"KCLI","KANSAS CITY LIFE INSURANCE CO.","Equity","0.00","32.03","996.00","31,901.88","-","Financial Services","2483977","US4848361014","NASDAQ"
"MBVT","MERCHANTS BANCSHARES INC","Equity","0.00","26.90","1,000.00","26,900.00","-","Financial Services","2580715","US5884481004","NASDAQ"
"SGS","STREAM GLOBAL SERVICES INC.","Equity","0.00","3.26","1,014.00","3,305.64","-","Product Durables","B29N9J5","US86323M1009","Nyse Mkt Llc"
"NVEC","NVE CORP","Equity","0.00","58.96","1,026.00","60,492.96","-","Technology","2072126","US6294452064","NASDAQ"
"PTSI","PAM TRANSPORTATION SERVICES INC","Equity","0.00","11.37","1,033.00","11,745.21","-","Producer Durables","2669090","US6931491061","NASDAQ"
"NPK","NATIONAL PRESTO INDUSTRIES INC","Equity","0.00","111.03","1,046.00","116,137.38","-","Consumer Discretionary","2626802","US6372151042","New York Stock Exchange Inc."
"BOOT","LACROSSE FOOTWEAR INC.","Equity","0.00","16.62","1,057.00","17,567.34","-","Consumer Discretionary","2499888","US5056881015","NASDAQ"
"SPSC","SPS COMMERCE INC","Equity","0.00","16.41","1,061.00","17,411.01","-","Technology","B57VWJ3","US78463M1071","NASDAQ"
"LWAY","LIFEWAY FOODS INC","Equity","0.00","9.59","1,063.00","10,194.17","-","Consumer Staples","2545305","US5319141090","NASDAQ"
"BARI","BANCORP RHODE ISLAND","Equity","0.00","44.36","1,063.00","47,154.68","-","Financial Services","2624668","US0596901076","NASDAQ"
"RLOC","REACHLOCAL INC","Equity","0.00","23.24","1,082.00","25,145.68","-","Consumer Discretionary","B4PYZD2","US75525F1049","NASDAQ"
"GEVO","GEVO INC","Equity","0.00","19.35","1,098.00","21,246.30","-","Energy","B5SBGV2","US3743961092","NASDAQ"
"BMRC","BANK OF MARIN BANCORP","Equity","0.00","37.64","1,107.00","41,667.48","-","Financial Services","2647375","US0634251021","NASDAQ"
"NATL","NATIONAL INTERSTATE CORP.","Equity","0.00","22.49","1,119.00","25,166.31","-","Financial Services","B05Q284","US63654U1007","NASDAQ"
"RNET","RIGNET INC","Equity","0.00","19.40","1,126.00","21,844.40","-","Energy","B3WSNV4","US7665821002","NASDAQ"
"TESS","TESSCO TECHNOLOGIES INC","Equity","0.00","11.79","1,130.00","13,322.70","-","Technology","2884291","US8723861071","NASDAQ"
"AEPI","AEP INDUSTRIES INC.","Equity","0.00","30.33","1,140.00","34,576.20","-","Materials & Processing","2001391","US0010311035","NASDAQ"
"YDNT","YOUNG INNOVATIONS INC.","Equity","0.00","31.02","1,141.00","35,393.82","-","Health Care","2123950","US9875201033","NASDAQ"
"ORRF","ORRSTOWN FINANCIAL SERVICES INC","Equity","0.00","27.24","1,144.00","31,162.56","-","Financial Services","B019FW2","US6873801053","NASDAQ"
"AOSL","ALPHA AND OMEGA SEMICONDUCTOR LTD","Equity","0.00","14.18","1,146.00","16,250.28","-","Technology","B5Q3KZ2","BMG6331P1041","NASDAQ"
"ULH","UNIVERSAL LOGISTICS INC","Equity","0.00","15.84","1,159.00","18,358.56","-","Producer Durables","B066PX9","US91388P1057","NASDAQ"
"FLIC","FIRST OF LONG ISLAND CORP","Equity","0.00","27.05","1,159.00","31,350.95","-","Financial Services","2355913","US3207341062","NASDAQ"
"GDOT","GREEN DOT CORP CLASS A","Equity","0.00","43.16","1,163.00","50,195.08","-","Financial Services","B3WNNP3","US39304D1028","New York Stock Exchange Inc."
"EMCI","EMC INSURANCE GROUP INC","Equity","0.00","21.81","1,167.00","25,452.27","-","Financial Services","2295268","US2686641091","NASDAQ"
"WHG","WESTWOOD HOLDINGS GROUP INC","Equity","0.00","37.65","1,170.00","44,050.50","-","Financial Services","2958293","US9617651040","New York Stock Exchange Inc."
"DRL","DORAL FINANCIAL CORP","Equity","0.00","1.50","1,173.00","1,759.50","-","Financial Services","2343372","PR25811P8869","New York Stock Exchange Inc."
"SHLO","SHILOH INDUSTRIES INC","Equity","0.00","11.41","1,176.00","13,418.16","-","Materials & Processing","2804556","US8245431023","NASDAQ"
"MOTR","MOTRICITY INC.","Equity","0.00","13.36","1,177.00","15,724.72","-","Technology","B5VDP30","US6201071023","NASDAQ"
"DIAL","WESTWOOD ONE INC.","Equity","0.00","6.97","1,188.00","8,280.36","-","Consumer Discretionary","2957331","US9618153053","NASDAQ"
"GMANQ","GORDMANS STORES INC","Equity","0.00","18.79","1,188.00","22,322.52","-","Consumer Discretionary","B4XL944","US38269P1003","Non-Nms Quotation Service (Nnqs)"
"CPICQ","CPI CORP","Equity","0.00","17.97","1,189.00","21,366.33","-","Consumer Discretionary","2160430","US1259021061","Non-Nms Quotation Service (Nnqs)"
"MDMD","MEDIAMIND TECHNOLOGIES INC.","Equity","0.00","13.88","1,201.00","16,669.88","-","Technology","B3Q1PH9","US58449C1009","NASDAQ"
"EPOC","EPOCRATES INC.","Equity","0.00","23.40","1,208.00","28,267.20","-","Health Care","B4MKX73","US29429D1037","NASDAQ"
