iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Mar 30, 2012"
Total Net Assets,"3,439,131,018.03"
Shares Outstanding,"41,250,000.00"
Stock,"99.77"
Bond,"0.00"
Cash,"0.11"
Other,"0.12"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"TETAB","TETON ADVISORS INC CLASS B","Equity","0.00","15.50","32.00","496.00","-","Financial Services","B64SQL4","US88165Y1010","Non-Nms Quotation Service (Nnqs)"
"-","ACI01SMA699B0M52","-","0.00","104.00","55.00","5,720.00","-","Producer Durables","99B0M52","-","-"
"SEB","SEABOARD CORP","Equity","0.00","1,951.00","69.00","134,619.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"ISRL","ISRAMCO INC","Equity","0.00","87.36","237.00","20,704.32","-","Energy","2247571","US4651414066","NASDAQ"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","90.89","251.00","22,813.39","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"BH","BIGLARI HOLDINGS INC","Equity","0.00","402.85","264.00","106,352.40","-","Consumer Discretionary","2843430","US08986R1014","New York Stock Exchange Inc."
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","13.91","268.00","3,727.88","-","Materials & Processing","2201908","US20563P1012","Nyse Mkt Llc"
"VALU","VALUE LINE INC","Equity","0.00","12.28","298.00","3,659.44","-","Financial Services","2926751","US9204371002","NASDAQ"
"ATRI","ATRION CORP","Equity","0.00","210.21","347.00","72,942.87","-","Health Care","2012735","US0499041053","NASDAQ"
"NRCI","NATIONAL RESEARCH CORP.","Equity","0.00","42.94","404.00","17,347.76","-","Health Care","2114073","US6373721033","NASDAQ"
"OSHWQ","ORCHARD SUPPLY HARDWARE STORES COR","Equity","0.00","20.65","415.00","8,569.75","-","Consumer Discretionary","B7FNL98","US6856914048","Non-Nms Quotation Service (Nnqs)"
"CFNB","CALIFORNIA FIRST NATIONAL BANCORP","Equity","0.00","15.34","432.00","6,626.88","-","Financial Services","2031439","US1302221023","NASDAQ"
"ALX","ALEXANDERS REIT INC","Equity","0.01","393.88","449.00","176,852.12","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"WINA","WINMARK CORP","Equity","0.00","57.94","482.00","27,927.08","-","Consumer Discretionary","2391092","US9742501029","NASDAQ"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","136.87","491.00","67,203.17","-","Financial Services","2627764","US6385221022","NASDAQ"
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","65.50","522.00","34,191.00","-","Producer Durables","2798466","US7404441047","NASDAQ"
"GRIF","GRIFFIN INDUSTRIAL REALTY INC","Equity","0.00","26.41","535.00","14,129.35","-","Financial Services","2023931","US3982311009","NASDAQ"
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Equity","0.00","73.65","550.00","40,507.50","-","Financial Services","2801137","US25264R2076","NASDAQ"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","59.89","558.00","33,418.62","-","Materials & Processing","2724115","US9119221029","NASDAQ"
