iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"May 30, 2008"
Total Net Assets,"2,912,213,082.20"
Shares Outstanding,"35,650,000.00"
Stock,"99.78"
Bond,"0.00"
Cash,"0.19"
Other,"0.02"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"-","516990264","-","0.00","0.00","34.00","0.00","-","Technology","-","-","-"
"SEB","SEABOARD CORP","Equity","0.00","1,795.00","69.00","123,855.00","-","Consumer Staples","2786687","US8115431079","Nyse Mkt Llc"
"ARDNA","ARDEN GROUP INC CLASS A","Equity","0.00","117.30","214.00","25,102.20","-","Consumer Staples","2047425","US0397621097","NASDAQ"
"VALU","VALUE LINE INC","Equity","0.00","39.55","255.00","10,085.25","-","Financial Services","2926751","US9204371002","NASDAQ"
"WSC","WESCO FINANCIAL CORP.","Equity","0.00","426.00","268.00","114,168.00","-","Other","2949101","US9508171066","Nyse Mkt Llc"
"CIX","COMPX INTERNATIONAL INC","Equity","0.00","6.74","283.00","1,907.42","-","Materials & Processing","2201908","US20563P1012","Nyse Mkt Llc"
"PATR","PATRIOT TRANSPORTATION HOLDING INC","Equity","0.00","89.88","305.00","27,413.40","-","Autos & Transportation","2343479","US70337B1026","NASDAQ"
"AXR","AMREP CORP","Equity","0.00","50.01","388.00","19,403.88","-","Materials & Processing","2031804","US0321591051","New York Stock Exchange Inc."
"ALX","ALEXANDERS REIT INC","Equity","0.00","345.00","395.00","136,275.00","-","Financial Services","2014021","US0147521092","New York Stock Exchange Inc."
"KRO","KRONOS WORLDWIDE INC","Equity","0.00","22.15","435.00","9,635.25","-","Materials & Processing","2166397","US50105F1057","New York Stock Exchange Inc."
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","50.52","450.00","22,734.00","-","Producer Durables","2798466","US7404441047","NASDAQ"
"PLX","PROTALIX BIOTHERAPEUTICS INC","Equity","0.00","3.50","451.00","1,578.50","-","Health Care","B1LJRM3","US74365A1016","Nyse Mkt Llc"
"NWLI","NATIONAL WESTERN LIFE INSURANCE CO","Equity","0.00","235.78","452.00","106,572.56","-","Financial Services","2627764","US6385221022","NASDAQ"
"CSWC","CAPITAL SOUTHWEST CORP","Equity","0.00","120.49","557.00","67,112.93","-","Financial Services","2174583","US1405011073","NASDAQ"
"VLGEA","VILLAGE SUPER MARKET INC CLASS A","Equity","0.00","46.85","561.00","26,282.85","-","Consumer Staples","2929211","US9271074091","NASDAQ"
"GUID","GUIDANCE SOFTWARE INC","Equity","0.00","9.99","603.00","6,023.97","-","Technology","B1L6HX5","US4016921086","NASDAQ"
"TBV","TIENS BIOTECH GROUP (USA) INC.","Equity","0.00","1.84","643.00","1,183.12","-","Consumer Staples","2975968","US88650T1043","Nyse Mkt Llc"
"HTC","HUNGARIAN TEL & CABLE CORP COM","Equity","0.00","16.50","662.00","10,923.00","-","Utilities","2449021","US4455421036","Nyse Mkt Llc"
"ALCO","ALICO INC","Equity","0.00","39.93","663.00","26,473.59","-","Materials & Processing","2016425","US0162301040","NASDAQ"
"ENOC","ENERNOC INC","Equity","0.00","14.85","689.00","10,231.65","-","Other Energy","B1XKFG4","US2927641074","NASDAQ"
"NASB","NASB FINANCIAL INC","Equity","0.00","25.55","695.00","17,757.25","-","Financial Services","2634612","US6289681099","Non-Nms Quotation Service (Nnqs)"
