iShares Russell 3000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Nov 30, 2016"
Total Net Assets,"6,400,500,043.37"
Shares Outstanding,"48,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AAPL","APPLE INC","Equity","2.62","110.52","1,518,692.00","167,845,839.84","167,845,839.84","Information Technology","2046251","US0378331005","NASDAQ"
"MSFT","MICROSOFT CORP","Equity","1.97","60.26","2,098,720.00","126,468,867.20","126,468,867.20","Information Technology","2588173","US5949181045","NASDAQ"
"XOM","EXXON MOBIL CORP","Equity","1.57","87.30","1,155,475.00","100,872,967.50","100,872,967.50","Energy","2326618","US30231G1022","New York Stock Exchange Inc."
"JNJ","JOHNSON & JOHNSON","Equity","1.32","111.30","761,371.00","84,740,592.30","84,740,592.30","Health Care","2475833","US4781601046","New York Stock Exchange Inc."
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Equity","1.29","157.44","523,991.00","82,497,143.04","82,497,143.04","Financials","2073390","US0846707026","New York Stock Exchange Inc."
"AMZN","AMAZON COM INC","Equity","1.26","750.57","107,768.00","80,887,427.76","80,887,427.76","Consumer Discretionary","2000019","US0231351067","NASDAQ"
"JPM","JPMORGAN CHASE & CO","Equity","1.26","80.17","1,008,689.00","80,866,597.13","80,866,597.13","Financials","2190385","US46625H1005","New York Stock Exchange Inc."
"GE","GENERAL ELECTRIC","Equity","1.22","30.76","2,549,997.00","78,437,907.72","78,437,907.72","Industrials","2380498","US3696041033","New York Stock Exchange Inc."
"FB","FACEBOOK CLASS A INC","Equity","1.15","118.42","621,763.00","73,629,174.46","73,629,174.46","Information Technology","B7TL820","US30303M1027","NASDAQ"
"WFC","WELLS FARGO","Equity","1.04","52.92","1,266,147.00","67,004,499.24","67,004,499.24","Financials","2649100","US9497461015","New York Stock Exchange Inc."
"T","AT&T INC","Equity","1.03","38.63","1,707,129.00","65,946,393.27","65,946,393.27","Telecommunications","2831811","US00206R1023","New York Stock Exchange Inc."
"GOOGL","ALPHABET INC CLASS A","Equity","0.98","775.88","81,348.00","63,116,286.24","63,116,286.24","Information Technology","BYVY8G0","US02079K3059","NASDAQ"
"GOOG","ALPHABET INC CLASS C","Equity","0.97","758.04","82,219.00","62,325,290.76","62,325,290.76","Information Technology","BYY88Y7","US02079K1079","NASDAQ"
